337,甜,甘い,tián,我喜欢甜的东西。,Wǒ xǐhuan tián de dōngxi．,私は甘いものが好きです。,動詞述語文
338,酸,酸っぱい,suān,酸辣汤有点儿酸。,Suānlàtāng yǒudiǎn suān．,サンラータンは少し酸っぱい。,形容詞述語文と“有点儿”
339,好喝,美味しい（飲み物が）,hǎohē,绍兴酒很好喝。,Shàoxīngjiǔ hěn hǎohē．,紹興酒は美味しい。,形容詞述語文
340,红,赤い,hòng,请给我一件红色的。,Qǐng gěi wǒ yí jiàn hóngsè de．,私に赤いのを一着ください。,二重目的語の文
341,困,眠い,kùn,我困了。,Wǒ kùnle．,私は眠くなった。,語気の“了”
342,恶心,吐き気がする,ěxīn,我有点恶心。,Wǒ yǒudiǎn ěxīn．,少し吐き気がする。,形容詞述語文
343,疼,痛い,téng,我的腿有时疼有时不疼。,Wǒ de tuǐ yǒushí téng yǒushí bù téng.,私の足は痛い時と痛くない時がある。,形容詞述語文
344,瘦,痩せている,shòu,你很瘦。,Nǐ hěn shòu．,あなたはとてもやせている。,形容詞述語文
345,胖,太っている,pàng,我比你胖。,Wǒ bǐ nǐ pàng．,私はあなたより太っている。,比較文
346,矮,背が低い,ǎi,我比你矮一点儿。,Wǒ bǐ nǐ ǎi yìdiǎnr．,私はあなたより少し背が低い。,比較文
347,顺利,順調だ,shùnlì,工作很顺利。,Gōngzuò hěn shùnlì．,仕事が順調だ。,形容詞述語文
348,安全,安全だ,ānquán,把工厂建在这里安全吗？,Bǎ gōngchǎng jiànzài zhèli ānquán ma?,工場をここに建てて安全ですか？,“把”構文
349,方便,便利な・都合がよい・金銭の余裕がある,fāngbiàn,新的品种方便人们的生活。,Xīn de pǐnzhǒng fāngbiàn rénmen de shēnghuó.,新しい品種は人々の暮らしを便利にする。,動詞述語文
350,有名,有名だ,yǒumíng,她是有名的作家。,Tā shì yǒumíng de zuòjiā．,彼女は有名な作家です。,“是”構文
351,忙,忙しい,máng,最近忙吗?,Zuìjìn máng ma?,最近忙しいですか？,形容詞述語文
352,严格,厳しい,yángé,他是一位很严格的老师。,Tā shì yí wèi hěn yángé de lǎoshī．,彼はとても厳しい先生です。,“是”構文
353,好听,（音色が）いい,hǎotīng,这首歌很好听。,Zhè shǒu gē hěn hǎotīng．,この歌はとてもきれいだ。,形容詞述語文
354,清楚,はっきりしている,qīngchu,他的发音很清楚。,Tā de fāyīn hěn qīngchu．,彼の発音ははっきりしている。,形容詞述語文
355,麻烦,やっかい,máfan,这次给你添麻烦了。,Zhècì gěi nǐ tiān máfan le 。,このたびはご迷惑をおかけしました。,介詞“给”
356,危险,危険だ,wēixiǎn,你别去那么危险的地方。,Nǐ bié qù nàme wēixiǎn de dìfang.,あんな危ない所には行かないでください。,禁止
357,暗,暗い・こっそりと,àn,这是一个又冷又暗的夜晚。,Zhè shì yí ge yòu lěng yòu àn de yèwǎn.,それは寒くて暗い夜のことだった。,“是”構文
358,一样,同じだ,yíyàng,我跟她一样大。,Wǒ gēn tā yíyàng dà．,私は彼女と同い年です。,介詞“跟”
359,聪明,聡明だ・賢い,cōngming,他是一个很聪明的孩子。,Tā shì yí ge hěn cōngming de háizi.,彼はとても頭のいい子です。,“是”構文
360,低,低い,dī,她压低了声音，悄悄地说话。,Tā yādīle shēngyīn,qiāoqiāo de shuō huà.,彼女は声をひそめ、ひそひそ話した。,完了の“了”
361,小,小さい・年下,xiǎo,我比他小两岁。,Wǒ bǐ tā xiǎo liǎng suì.,私は彼より２歳下だ。,比較文
362,白,白い,bái,人们在葬礼时一般穿白色的衣服。,Rénmen zài zānglǐ shí yìbān chuān báisè de yīfu.,人々は葬儀の時一般に白い服を着る。,介詞“在”
363,黑,黒い,hēi,外面天这么黑，怕是要下雨了吧？,Wàimian tiān zhème hēi,pà shì yào xià yǔ le ba?,外はこんなに暗いから雨が降ってくるんじゃない？,“快要～了”
364,黄,黄色い,huáng,黄色和淡紫色挺配的。,Huángse hé dànzǐsè tǐng pèi de.,黄色と薄紫色はとても合う。,形容詞述語文
365,紧张,①緊張している　②忙しい,jǐnzhāng,你别紧张，轻松点儿！,Nǐ bié jǐnzhāng,qīngsōng diǎnr!,緊張しないで、リラックスしていこう！,禁止と“一点儿”
366,可能,～かもしれない,kěnéng,这种药可能有副作用。,Zhè zhǒng yào kěnéng yǒu fùzuòyòng.,このタイプの薬は副作用があるかもしれない。,所有を表す動詞の“有”
367,晚,遅い,wǎn,怎么这么晚才回来？,Zěnme zhème wǎn cái huílai?,帰りがなんでこんなに遅いの？,副詞“才”
368,又,また・その上,yòu,今天又下雨了。,Jīntiān yòu xià yǔ le.,今日また雨だ。,存現文と副詞“又”
369,已经,すでに,yǐjing,天已经黑了。,Tiān yǐjing hēi le．,空がもう暗くなった。,形容詞述語文
370,一直,ずっと,yìzhí,一直走五分钟就有银行。,Yìzhí zǒu wǔ fēn zhōng jiù yǒu yínháng 。,まっすぐ５分行くと銀行があります。,副詞“就”
371,常,いつも,cháng,星期天你常去哪儿?,Xīngqītiān nǐ cháng qù nǎr?,日曜日よくどこに行きますか？,疑問詞疑問文
372,常常,いつも,chángcháng,晚上我常常看电视。,Wǎnshang wǒ chángcháng kàn diànshì．,夜私はいつもテレビを見ます。,動詞述語文
373,经常,いつも,jīngcháng,我妈妈经常打扫卫生。,Wǒ māma jīngcháng dǎsǎo wèishēng.,母はよく掃除をします。,動詞述語文
374,一起,いっしょに,yìqǐ,我们一起学习。,Wǒmen yìqǐ xuéxí．,私たちはいっしょに勉強をする。,動詞述語文
375,一共,全部で,yígòng,一共多少钱?,Yígòng duōshao qián?,全部でいくらですか？,疑問詞疑問文
376,一齐,一斉に,yìqí,他们要把我们一齐杀死。,Tāmen yào bǎ wǒmen yìqí shāsǐ.,彼らは私たちを皆殺しにしようとした。,“把”構文
377,渐渐,だんだん・次第に,jiànjiàn,他渐渐胖起来了。,Tā jiànjiàn pàngqilaile．,彼はだんだん太ってきた。,方向補語
378,慢慢儿,ゆっくりと,mànmānr,在这儿可以慢慢儿地看书。,Zài zhèr kěyǐ mànmānrde kàn shū 。,ここでゆっくり本が読める。,助動詞“可以”
379,好好儿,ちゃんと,hǎohāor,你应该好好儿学习。,Nǐ yīnggāi hǎohāor xuéxí 。,ちゃんと勉強すべきです。,助動詞“应该”
380,赶快,急いで,gǎnkuài,我们赶快去吧！,Wǒmen gǎnkuài qù ba!,急いで行きましょう！,語気助詞の“吧”
381,刚,～したばかり,gāng,我刚收到他的信。,Wǒ gāng shōudào tā de xìn.,私は彼からの手紙を受け取ったばかりだ。,結果補語
382,别,～してはいけない,bié,你千万别等我。,Nǐ qiānwàn bié děng wǒ.,くれぐれも私のことを待たないようにね。,禁止
383,不要,～してはいけない,búyào,今天能做的，不要拖到明天。,Jīntiān néng zuò de,búyào tuōdào míngtiān.,今日できることを明日に延ばしてはならない。,禁止と助動詞“能”
384,不用,～する必要はない,búyòng,你不用担心。,Nǐ búyòng dānxīn.,心配はいりませんよ。,
385,有时候,時には～することがある,yǒushíhou,我有时候感到寂寞。,Wǒ yǒushíhou gǎndào jìmò.,私は時々寂しさを感じる。,動詞述語文
386,互相,お互いに,hùxiāng,我们应该互相帮助。,Wǒmen yīnggāi hùxiāng bāngzhù.,私たちは互いに助け合うべきだ。,助動詞“应该”
387,几乎,ほとんど,jīhū,北京的名胜古迹我几乎都去了。,Běijīng de míng shèng gǔ jì wǒ jīhū dōu qùle．,北京の名所旧跡は私はほとんど行った。,動詞述語文
388,先,先に,xiān,先吃了再说。,Xiān chīle zài shuō.,まず食べてからにしよう。,完了の“了”
389,大概,おおよそ,dàgài,大概上午八点左右。,Dàgài shàngwǔ bā diǎn zuǒyòu．,たぶん午前８時ごろです。,
390,真,本当に,zhēn,你真漂亮！,Nǐ zhēn piàoliang!,あなたは本当に美しい！,形容詞述語文
391,特別,特に・非常に,tèbié,这是我特别幸运的一年。,Zhè shì wǒ tèbié xìngyùn de yì nián.,私にとってとりわけ幸運な年でした。,“是”構文
392,十分,とても,shífēn,承蒙热情招待，十分感激。,Chéngméng rèqíng zhāodài,shífēn gǎnjī.,心からのおもてなしを受け、とても感謝しております。,受け身文
393,只,～だけ,zhǐ,不要紧，只是流了一点血。,Búyàojǐn,zhǐ shì liúle yì diǎn xiě.,大丈夫、ちょっと血が出ただけ。,完了の“了”
394,一定,きっと,yídìng,你的生意一定会成功。,NǏ de shēngyi yídìng huì chénggōng.,あなたのビジネスはきっと成功します。,助動詞“会”
395,有点儿,少し,yǒudiǎnr,你对我的态度有点儿冷淡。,Nǐ duì wǒ de tàidù yǒudiǎnr lěngdàn.,あなたの私に対する態度は少し冷たいわよね。,介詞“对”\\\\
396,离,から・まで,lí,离放假还有一个月。,Lí fàngjià hái yǒu yí ge yuè.,休みまであと一か月です。,介詞“离”
397,替,代わりに・ために,tì,这辆车我替弟弟买的。,Zhè liàng chē wǒ tì dìdi mǎi de．,この車は弟に買ってやったものです。,
398,把,～を（…する）,bǎ,把 课本 放在 书包 里！,Bǎ kèběn fàngzài shūbāo li!,テキストをカバンの中に入れてください。,“把”構文
399,只要,～でさえあれば,zhǐyào,只要努力学习就能学好。,Zhǐyào nǔlì xuéxí jiù néng xuéhǎo 。,努力して学びさえすればマスターできる。,疑問詞の呼応表現
400,只有,～するほかない,zhǐyǒu,只有努力学习才能学好。,Zhǐ ǒu nǔlì xuéxí cái néng xuéhǎo 。,マスターするには努力して学ぶしかない。,疑問詞の呼応表現
1,老公,夫（口語表現）,lǎogōng,我老公性格内向，不爱说话。,Wǒ lǎogōng xìnggé nèixiàng，bú ài shuō　huà．,うちのだんなはシャイな性格で無口です。,動詞述語文と形容詞述語文
2,太太,奥さん・妻（口語表現）,tàitai,听说您太太很漂亮。,Tīngshuō nín tàitai hěn piàoliang．,奥様は大変な美人だそうで。,形容詞述語文
3,老婆,女房・妻（口語表現）,lǎopo,我老婆花钱没有计划。,Wǒ lǎopo huā qián méiyou jìhuà．,うちの女房は金の使い方に計画性がない。,所有を表す動詞の“有”
4,叔叔,おじさん,shūshu,警察叔叔!,Jǐngchá shūshu!,お巡りさん、こんにちは！,
5,阿姨,おばさん,āyí,阿姨，你好！,Āyí，nǐ hǎo!,おばちゃん、こんにちは！,
6,亲戚,親戚,qīnqi,我的亲戚很多。,Wǒ de qīnqi hěn duō．,私の親戚はとても多い。,形容詞述語文
7,成年人,大人・成人,chéngniánrén,在中国18岁是成年人。,Zài Zhōngguó shíbā suì shì chéngniánrén．,中国では１８歳は大人です。,“是”構文
8,老大爷,シニア世代の男性（おじいさん）,lǎodàye,老大爷，这是您的吗?,Lǎodàye，zhè shì nín de ma?,これは、おじいさんのものですか？,“是”構文
9,老太太,シニア世代の女性（おばあさん）,lǎotàitai,一个小山村里住着一个老太太。,Yí ge xiǎo shāncūn li zhùzhe yí ge lǎotàitai．,小さな山村にひとりのおばあさんが住んでいた。,存現文
10,小伙子,若い男性・若者・青年,xiǎohuǒzi,小伙子，过来。,Xiǎohuǒzi，guòlái。,ちょっとお兄さん、ここに来て。,命令
11,姑娘,若い女性・娘さん・お嬢さん,gūniang,那个商店的老板是一个年轻的姑娘。,Nàge shāngdiàn de lǎobǎn shì yí ge niánqīng de gūniang．,あの店のオーナーは若い娘さんだ。,“是”構文
12,称呼,呼び名,chēnghu,我怎么称呼您?,Wǒ zěnme chēnghu nín?,どうお呼びしたらいいですか？,疑問詞疑問文
13,先生,～さん（男性に対する敬称）,xiānsheng,那位是田中先生。,Nà wèi shì Tiānzhōng xiānsheng．,あの方が田中さんです。,“是”構文
14,小姐,～さん（若い女性に対する敬称）,xiǎojie,这位是山本小姐。,Zhè wèi shì Shānběn xiǎojie．,こちらが山本さんです。,“是”構文
15,友谊,友情,yǒuyì,为咱们的友谊干杯！,Wèi zánmen de yǒuyì gānbēi ！,私たちの友情に乾杯！,介詞“为”
16,恋爱,恋愛,liàn\'ài,我谈恋爱谈了四年了。,Wǒ tán liàn\'ài tánle sì nián le．,恋愛して４年になる。,数量表現
17,约会,デート・会う約束,yuēhuì,今天晚上我还有个重要约会。,Jīntiān wǎnshang wǒ hái yǒu ge zhòngyào yuēhuì.,今晩私は出かけなきゃならない重要な約束がまだ一つあるんです。,所有を表す動詞の“有”
18,邻居,隣り近所（の人）,línjū,邻居们让我写春联。,Línjūmen ràng wǒ xiě chūnlián.,近所の人たちは私に春聯を書かせる。,使役文と兼語文
19,个人,個人・自分,gèrén,这是我的个人想法。,Zhè shì wǒ de gèrén xiǎngfǎ．,これは私の個人的な見解です。,“是”構文
20,对方,相手,duìfāng,她结婚的对方是个医生。,Tā jiéhūn de duìfāng shì ge yīshēng．,彼女の結婚相手はお医者さんです。,“是”構文
21,秘密,秘密,mìmì,这是我的秘密。,Zhè shì wǒ de mìmì．,これは私の秘密です。,“是”構文
22,方便面,カップ麺,fāngbiànmiàn,我买一盒方便面。,Wǒ mǎi yì hé fāngbiànmiàn．,私はカップめんを一つ買う。,動詞述語文と量詞
23,咖喱饭,カレーライス,gālífàn,中午我吃咖喱饭。,Zhōngwǔ wǒ chī gālífàn．,お昼に私はカレーライスを食べます。,動詞述語文
24,饭团,おにぎり,fàntuán,我吃饭团。,Wǒ chī fàntuán．,私はおにぎりを食べます。,動詞述語文
25,盒饭,お弁当,héfàn,我带着盒饭去。,Wǒ dàizhe héfàn qù．,私はお弁当を持っていきます。,進行形
26,小吃,軽食・おやつ,xiǎochī,我在中国吃到了各种小吃。,Wǒ zài Zhōngguó chīdàole gè zhǒng xiǎochī.,私は中国でいろいろなスナックを食べた。,介詞“在”
27,意大利面,パスタ,Yìdàlìmiàn,我会做意大利面。,Wǒ huì zuò Yìdàlìmiàn．,私はパスタが作れる。,助動詞“会”
28,汉堡包,ハンバーガー,hànbǎobāo,我喜欢吃麦当劳的汉堡包。,Wǒ xǐhuan chī Màidāngláo de hànbǎobāo．,私はマクドナルドのハンバーガーが好きです。,動詞述語文
29,三明治,サンドイッチ,sānmíngzhì,中午我吃三明治。,Zhōngwǔ wǒ chī sānmíngzhì．,お昼に私はサンドイッチを食べる。,動詞述語文
30,比萨饼,ピザ,bǐsàbǐng,这个比萨饼很好吃。,Zhège bǐsàbǐng hěn hǎochī．,このピザはとてもおいしい。,形容詞述語文
31,快餐,ファーストフード,kuàicān,那里有很多快餐店。,Nàli yǒu hěn duō biànlìdiàn．,あそこにはファーストフード店がたくさんある。,存在を表す動詞の“有”
32,北京烤鸭,北京ダック,Běijīng kǎoyā,我吃过一次北京烤鸭。,Wǒ chīguo yícì Běijīng kǎoyā．,私は一度北京ダックを食べたことがあります。,経験の“过”
33,小龙包子,ショウロンポー,xiǎolóngbāozi,你吃过小龙包子吗?,Nǐ chīguo xiǎolóng bāozi ma ?,ショーロンポーを食べたことありますか？,経験の“过”
34,水饺,水餃子,shuǐjiǎo,我喜欢吃那家饭馆的水饺。,Wǒ xǐhuan chī nà jiā fànguǎn de shuǐjiǎo 。,私はあのレストランの水餃子が好きです。,動詞述語文
35,锅贴儿,焼きギョーザ,guōtiēr,水饺比锅贴儿好吃点儿。,Shuǐjiaǒ bǐ guōtiēr haǒchī diǎnr.,水ギョーザは焼きギョーザよりおいしい。,比較文
36,拉面,ラーメン,lāmiàn,我爱吃拉面。,Wǒ ài chī lāmiàn．,私はラーメンが好きだ。,動詞述語文
37,酱汤,味噌汁,jiàngtāng,我喝酱汤。,Wǒ hē jiàngtāng 。,私はお味噌汁を飲みます。,動詞述語文
38,麦当劳,マクドナルド,Màidāngláo,他拉着我的手喊着要去麦当劳。,Tā lāzhe wǒ de shǒu hǎnzhe yào qù Màidāngláo.,彼は私の手を引っ張ってマックに行こうと叫ぶ。,持続の“着”
39,星巴克,スターバックス,Xīngbākè,我们去星巴克喝咖啡。,Wǒmen qù Xīngbākè hē kāfēi。,スタバでコーヒーを飲みましょう。,連動文
40,冰咖啡,アイスコーヒー,bīngkāfēi,我要冰咖啡。,Wǒ yào bīngkāfēi．,私はアイスコーヒーがほしい。,動詞述語文
41,矿泉水,ミネラルウォーター,kuàngquánshuǐ,我买一瓶矿泉水。,Wǒ mǎi yì píng kuàngquánshuǐ．,私はミネラルウォーターを１本買う。,動詞述語文と量詞
42,开水,お湯・熱湯,kāishuǐ,中国人不喝生水，喝开水。,Zhōngguórén bù hē shēngshuǐ，hē kāishuǐ．,中国人は生水は飲まずお湯を飲む。,否定の“不”と未然の“没”
43,乌龙茶,ウーロン茶,wūlóngchá,有乌龙茶吗?,Yǒu wūlóngchá ma?,ウーロン茶はありますか？,所有を表す動詞の“有”
44,花茶,ジャスミン茶,huāchá,我喜欢喝花茶。,Wǒ xǐhuan hē huāchá.,私はジャスミン茶が好きです。,動詞述語文
45,茶叶,茶の葉・お茶,cháyè,他给我的礼物是茶叶。,Tā gěi wǒ de lǐwù shì cháyè.,彼が私にくれたプレゼントはお茶だった。,“是”構文と介詞“给”
46,酸奶,ヨーグルト,suānnǎi,我喜欢吃酸奶。,Wǒ xǐhuan chī suānnǎi．,私はヨーグルトが好き。,動詞述語文
47,橘子,みかん,júzi,橘子有好几种品种。,Júzi yǒu hǎo jǐ zhǒng pǐnzhǒng.,ミカンには何種類もの品種がある。,所有を表す動詞の“有”
48,草莓,イチゴ,cǎoméi,你喜欢吃草莓吗?,Nǐ xǐhuan chī cǎoméi ma?,あなたはイチゴが好きですか？,動詞述語文
49,甜瓜,メロン,tiánguā,这个甜瓜很好吃。,Zhège tiánguā hěn hǎochī．,このメロンはとてもおいしい。,形容詞述語文
50,西红柿,トマト,xīhóngshì,桌子上有三个西红柿。,Zhuōzi shang yǒu sān ge xīhóngshì.,テーブルにはトマトが三つある。,存在を表す動詞の“有”
51,冰激淋,アイスクリーム,bīngjīlín,这个冰激淋很好吃。,Zhège bīngjīlín hěn hǎochī．,このアイスクリームはとても美味しい。,形容詞述語文
52,酱油,醤油,jiàngyóu,生鱼片蘸着酱油吃。,Shēngyúpiàn zhànzhe jiàngyóu chī．,さしみは醤油につけて食べます。,持続の“着”
53,味道,味,wèidao,味道怎么样?,Wèidào zěnmeyàng ?,味はどうですか？,疑問詞疑問文
54,宴会,宴会,yànhuì,欢迎宴会晚上六点开始。,Huānyíng yànhuì wǎnshang liù diǎn kāishǐ．,歓迎宴会は夜６時に始まります。,動詞述語文
55,雨衣,レインコート,yǔyī,他穿着雨衣。,Tā chuānzhe yǔyī．,彼はレインコートを着ている。,持続の“着”
56,领带,ネクタイ,lǐngdài,这条领带是我女儿送给我的。,zhè tiáo lǐngdài wǒ nǙ\'ér sònggěi wǒ de．,このネクタイは娘が私にプレゼントしてくれたものです。,“是～的”構文
57,围巾,スカーフ・マフラー,wéijīn,她围了一条长围巾。,Tā wéile yì tiáo cháng wéijīn。,彼女は長いストールを巻いた。,動詞述語文と完了の“了”
58,靴,ブーツ,xuē,他擦了靴子，洗了头，刮了脸。,Tā cāle xuēzi，xǐle tóu，guāle liǎn。,彼はブーツを磨き、髪を洗い、ひげをそった。,動詞述語文と完了の“了”
59,雨靴,雨靴・長靴,yǔxuē,这双雨靴很好看。,Zhè shuāng yǔxuē hěn hǎokàn．,この長靴はきれいだ。,形容詞述語文
60,墨镜,サングラス,mòjìng,哥哥的墨镜好酷啊。,Gēge de mòjìng hǎo kù a！,兄のサングラスはとてもかっこいい。,形容詞述語文
61,隐形眼镜,コンタクトレンズ,yǐnxíng yǎnjìng,她戴着隐形眼镜。,Tā dàizhe yǐnxíng yǎnjìng．,彼女はコンタクトレンズをつけている。,持続の“着”
62,项链,ネックレス,xiàngliàn,这条项链多少钱?,Zhè tiáo xiàngliàn duōshao qián?,このネックレスはいくらですか？,疑問詞疑問文
63,戒指,指輪,jièzhi,这个戒指很好看。,Zhège jièzhi hěn hǎokàn．,この指輪はとてもきれいだ。,形容詞述語文
64,楼,ビル・建物のフロア,lóu,电梯在五楼不停。,Diàntī zài wǔ lóu bù tíng.,エレベーターは５階には停まりません。,介詞“在”
65,大厦,ビル,dàshà,明天我参加在华侨大厦举行的研讨会。,Míngtiān wǒ cānjiā zài Huáqiáo dàshà jǔxíng de yántǎohuì。,明日は華僑ビルでのセミナーに参加します。,介詞“在”
66,楼上,上の階,lóushàng,他在楼上。,Tā zài lóushàng 。,彼は上の階にいます。,存在を表す動詞の“在”
67,楼下,下の階,lóuxià,我在楼下。,Wǒ zài lóuxià 。,私は下の階にいます。,存在を表す動詞の“在”
68,房租,家賃,fángzū,房租怎么这么贵?,Fángzū zěnme zhème guì ?,家賃はどうしてこんなに高いんだろう。,疑問詞疑問文
69,旅游车,観光バス,lǙyóuchē,导游在旅游车的前部向游客作解说。,Dǎoyóu zài lǚyóuchē de qiánbù xiàng yóukè zuò jiěshuō。,ガイドが観光バスの前の方で観光客に説明している。,介詞“在”
70,卡车,トラック,kǎchē,有些人把自己的卡车当成自己的家。,Yǒu xiē rén bǎ zìjǐ de kǎchē dāngchéng zìjǐ de jiā.,トラックを家がわりにする人々がいる。,“把”構文
71,月台,プラットホーム,yuètái,我们站在月台上等候前往北京的火车。,Wǒmen zhànzài yuètái shang děnghòu qiánwǎng Běijīng de huǒchē．,私たちはプラットホームに立って北京行きの列車を待つ。,連動文
72,检票口,改札口,jiǎnpiàokǒu,在检票口见面吧。,Zài jiǎnpiàokǒu jiànmiàn ba.,改札口で会いましょう。,介詞“在”
73,月票,定期券,yuèpiào,上班月票仅限购买者本人使用。,Shàngbān yuèpiào jǐn xiàn gòumǎizhě běnrén shǐyòng.,通勤用定期券は購入者のみが使える。,動詞述語文
74,交通磁卡,交通ICカード,jiāotōng cíkǎ,suika卡是日本的交通磁卡之一。,suika kǎ shì Rìběn de jiāotōng cíkǎ zhīyī。,スイカは日本の交通ICカードの一つです。,“是”構文
75,救护车,救急車,jíhùchē,你快叫救护车！,Nǐ kuài jiào jiùhùchē！,速く救急車を呼んで！,命令
76,警车,パトカー,jǐngchē,我被推进警车。,Wǒ bèi tuījìn jǐngchē。,私はパトカーに押し込まれた。,受け身文
77,救火车,消防車,jiùhuǒchē,救火车来了！,Jiùhuǒchē láile！,消防車が来た！,動詞述語文
78,驾校,自動車学校・教習所,jiàxiào,暑假我去驾校学开车。,Shǔjià wǒ qù jiàxiào xué kāichē.,夏休み私は自動車教習所に行って車の運転を習う。,連動文
79,凳子,腰かけ,dèngzi,她总是坐在那个凳子上。,Tā zǒngshì zuòzài nàge dèngzi shang．,彼女はいつもあの腰かけに座っている。,結果補語
80,镜子,鏡,jìngzi,照一照镜子再去。,zhào yi zhao jìngzi zài qù．,鏡を見てから行きなさい。,副詞“再”
81,空调,エアコン,kōngtiáo,我家的空调坏了。,Wǒ jiā de kōngtiiáo huài le 。,うちのエアコンは壊れた。,語気の“了”
82,褥子,敷布団,rùzi,你把褥子拿到外边晒晒吧！,Nǐ bǎ rùzi nádào wàibian shài shai ba!,敷布団を外に持っていって干しなさい。,“把”構文
83,怀表,懐中時計,huaíbiǎo,这是我爷爷的怀表。,Zhè shì wǒ yéye de huaíbiaǒ.,これは父方の祖父の懐中時計です。,“是”構文
84,座钟,置時計,zuòzhōng,他小心翼翼地把座钟放在桌子上。,Tā xiǎo xīn yì yì de bǎ zuòzhōng fàngzài zhuōzi shang.,彼は注意深く置時計をテーブルの上に置いた。,“把”構文
85,话筒,受話器・マイク・メガフォン,huàtǒng,你把话筒放在哪儿?,Nǐ bǎ huàtǒng fàngzài nǎr ?,マイクをどこに置いたの？,“把”構文
86,智能手机,スマホ,zhìnéng shǒujī,我没有智能手机。,Wǒ méiyǒu zhìnéng shǒujī 。,私はスマホを持っていません。,所有を表す動詞の“有”
87,锅,なべ,guō,先把锅放在火上，等锅热了就放油。,Xiān bǎ guō fàngzài huǒshang，děng guō rèle jiù fàng yóu.,まず鍋を火にかけ、熱くなったら油を入れる。,副詞“就”
88,盘子,大きな皿,pánzi,桌子上摆着很多盘子。,Zhuōzi shang bǎizhe hěn duō pánzi.,テーブルにはたくさんの大皿が並んでいる。,存現文
89,碟子,小皿,diézi,你把这些碟子洗一洗。,Nǐ bǎ zhèxiē diézi xǐ yi xǐ.,この皿を洗いなさい。,“把”構文
90,拖鞋,スリッパ,tuōxié,这双拖鞋很好看。,Zhè shuāng tuōxié hěn hǎokàn.,このスリッパはとてもすてき。,形容詞述語文
91,钥匙,鍵,yàoshi,我把钥匙丢了。,Wǒ bǎ yàoshi diūle．,私は鍵をなくした。,“把”構文
92,数码相机,デジタルカメラ・デジカメ,shùmǎ xiàngjī,这个数码相机的用法，你知道吗?,Zhège shùmǎ xiàngjī de yòngfǎ，nǐ zhīdào ma?,このデジカメの使い方ご存じですか？,動詞述語文
93,剪子,はさみ,jiǎnzi,剪子，石头，布！,\Jiǎnzi，shítou，bù!\,じゃんけんぽん！,
94,复印机,コピー機,fùyìnjī,怎么用复印机复印?,Zěnme yòng fùyìnjī fùyìn?,どんなふうにコピー機でコピーするの？,疑問詞疑問文
95,传真,ファックス,chuánzhēn,我给你发传真。,Wǒ gěi nǐ fā chuánzhēn．,あなたにファックスを送ります。,介詞“给”
96,圆珠笔,ボールペン,yuánzhūbǐ,我换了圆珠笔里的墨水芯.,Wǒ huànle yuánzhūbǐ li de mòshuǐ xìn.,私はボールペンのインクを取り換えた。,完了の“了”
97,节目单,プログラム,jiémùdān,晚会的节目单印出来了。,Wǎnhuì de jiémùdān yìnchulaile.,夜のパーティのプログラムは印刷ができている。,動詞述語文と方向補語
98,贺卡,グリーティングカード,hèkǎ,为了表示感谢，我要做一张贺卡送给老师。,Wèile biǎoshì gǎnxiè，wǒ yào zuò yì zhāng hèkǎ sònggěi lǎoshī.,感謝の思いを表すためにグリーティングカードを作って先生に贈ろうと思う。,連動文と結果補語
99,化妆品,化粧品,huàzhuāngpǐn,我想买日本的化妆品。,Wǒ xiǎng mǎi Rìběn de huàzhuāngpǐn.,私は日本の化粧品が買いたい。,動詞述語文と助動詞“想”
100,口红,口紅,kǒuhóng,为什么我不能抹上口红呢?,Wèishénme wǒ bù néng mǒshang kǒuhóng ne?,どうして口紅を塗ってはいけないの？,疑問詞疑問文
101,眼影,アイシャドー,yǎnyǐng,眼影怎么用才好呢?,Yǎnyǐng zěnme yòng cái hǎo ne?,アイシャドーはどんなふうに使うといいですか？,疑問詞疑問文
102,盒子,ふたがついた小型の箱（方形とは限らない）,hézi,她把所有的照片放在一个美丽的盒子里。,Tā bǎ suǒyoǔ de zhàopiàn fàngzài yí ge měilì de hézi li.,彼女は写真をすべてきれいな箱の中に入れた。,“把”構文
103,现金,現金,xiànjīn,你是现金还是刷卡?,Nǐ shì xiànjīn háishì shuākǎ ?,あなたは現金、それともカード？,選択疑問文
104,信用卡,クレジットカード,xìnyòngkǎ,我有信用卡。,Wǒ yǒu xìnyòngkǎ 。,私はクレジットカードを持っています。,所有を表す動詞の“有”
105,护照,パスポート,hùzhào,给我看看你的护照。,Gěi wǒ kàn kan nǐ de hùzhào 。,パスポートを見せてください。,介詞“给”
106,身份证,身分証明書・ＩＤカード,shēnfenzhèng,他把身份证丢了。,Wǒ bǎ shēnfenzhèng diūle.,彼は身分証をなくした。,“把”構文
107,垃圾,ごみ,lājī,把垃圾扔到垃圾箱里。,Bǎ lājī rēngdào lājīxiāng li．,ゴミをゴミ箱に捨てる。,“把”構文
108,零花钱,おこずかい,línghuāqián,爸爸给我零花钱。,Bàba gěi wǒ línghuāqián．,父は私におこずかいをくれる。,二重目的語の文
109,家务,家事,jiāwù,我在家里做一些家务。,Wǒ zài jiāli zuò yì xiē jiāwù．,私は家で家事を少しやります。,介詞“在”
110,日子,日・日にち・暮らし,rìzi,我们的日子越来越好。,Wǒmen de rìzi yuè lái yuè hǎo．,私たちの暮らしはますます良くなった。,111
